timestamp,device,X,Y,Z,event
2026-06-16 10:22:38.223434,Pointer2ToEmTracker,79.55999755859375,20.770000457763672,-164.27000427246094,0
2026-06-16 10:22:38.234706,Pointer2ToEmTracker,79.16000366210938,20.59000015258789,-164.35000610351562,0
2026-06-16 10:22:39.010858,Pointer2ToEmTracker,79.48999786376953,20.989999771118164,-164.32000732421875,0
2026-06-16 10:22:41.316988,Pointer2ToEmTracker,78.52999877929688,21.399999618530273,-164.55999755859375,0
2026-06-16 10:22:41.438562,Pointer2ToEmTracker,79.0199966430664,22.15999984741211,-164.50999450683594,0
2026-06-16 10:22:45.008100,Pointer2ToEmTracker,-24.950000762939453,36.66999816894531,-165.25999450683594,1
2026-06-16 10:22:45.236725,Pointer2ToEmTracker,-25.440000534057617,34.970001220703125,-164.5800018310547,0
2026-06-16 10:22:51.507198,Pointer2ToEmTracker,-22.290000915527344,23.43000030517578,-164.9499969482422,1
2026-06-16 10:22:54.023203,Pointer2ToEmTracker,-21.420000076293945,23.899999618530273,-165.1699981689453,0
2026-06-16 10:22:54.623453,Pointer2ToEmTracker,-21.020000457763672,24.0,-165.25999450683594,0
2026-06-16 10:23:02.846408,Pointer2ToEmTracker,-17.489999771118164,26.799999237060547,-166.05999755859375,0
2026-06-16 10:23:04.624729,Pointer2ToEmTracker,-17.860000610351562,26.0,-165.97000122070312,0
2026-06-16 10:23:05.153530,Pointer2ToEmTracker,-17.809999465942383,26.010000228881836,-165.97000122070312,0
2026-06-16 10:23:06.784219,Pointer2ToEmTracker,-18.059999465942383,24.200000762939453,-165.83999633789062,1
2026-06-16 10:23:10.751360,Pointer2ToEmTracker,41.15999984741211,-26.1299991607666,-215.89999389648438,0
2026-06-16 10:23:12.829803,Pointer2ToEmTracker,38.77000045776367,-27.389999389648438,-215.6199951171875,1
2026-06-16 10:23:14.023779,Pointer2ToEmTracker,37.63999938964844,-27.239999771118164,-215.42999267578125,0
2026-06-16 10:23:14.437421,Pointer2ToEmTracker,37.689998626708984,-27.209999084472656,-215.44000244140625,0
2026-06-16 10:23:14.447982,Pointer2ToEmTracker,38.86000061035156,-25.770000457763672,-215.66000366210938,0
2026-06-16 10:23:16.340068,Pointer2ToEmTracker,36.790000915527344,-29.809999465942383,-214.92999267578125,0
2026-06-16 10:23:17.029967,Pointer2ToEmTracker,38.779998779296875,-28.3799991607666,-215.4499969482422,0
2026-06-16 10:23:18.304181,Pointer2ToEmTracker,43.66999816894531,-30.049999237060547,-215.61000061035156,0
2026-06-16 10:23:18.820295,Pointer2ToEmTracker,42.41999816894531,-29.940000534057617,-215.52000427246094,0
2026-06-16 10:23:20.324114,Pointer2ToEmTracker,15.470000267028809,-45.75,-235.02000427246094,1
2026-06-16 10:23:20.835315,Pointer2ToEmTracker,8.859999656677246,-27.420000076293945,-220.5800018310547,0
2026-06-16 10:23:20.869285,Pointer2ToEmTracker,7.03000020980835,-27.81999969482422,-217.61000061035156,0
2026-06-16 10:23:21.342848,Pointer2ToEmTracker,6.610000133514404,-27.700000762939453,-216.27000427246094,0
2026-06-16 10:23:21.389641,Pointer2ToEmTracker,6.610000133514404,-27.719999313354492,-216.25,0
2026-06-16 10:23:23.453003,Pointer2ToEmTracker,1.0099999904632568,-29.489999771118164,-215.9199981689453,0
2026-06-16 10:23:24.014496,Pointer2ToEmTracker,1.340000033378601,-29.0,-215.97000122070312,0
2026-06-16 10:23:24.047280,Pointer2ToEmTracker,1.6100000143051147,-28.520000457763672,-216.02999877929688,0
2026-06-16 10:23:24.610507,Pointer2ToEmTracker,1.659999966621399,-28.719999313354492,-216.0,1
2026-06-16 10:23:27.633772,Pointer2ToEmTracker,1.8899999856948853,-27.600000381469727,-216.1300048828125,0
2026-06-16 10:23:30.325233,Pointer2ToEmTracker,1.9800000190734863,-27.719999313354492,-216.1199951171875,0
2026-06-16 10:23:30.769407,Pointer2ToEmTracker,1.9900000095367432,-27.739999771118164,-216.1300048828125,0
2026-06-16 10:23:34.976534,Pointer2ToEmTracker,2.059999942779541,-28.530000686645508,-216.0399932861328,0
2026-06-16 10:23:37.531168,Pointer2ToEmTracker,1.309999942779541,-31.31999969482422,-215.6199951171875,1
2026-06-16 10:23:38.757534,Pointer2ToEmTracker,71.0999984741211,-34.029998779296875,-175.74000549316406,0
2026-06-16 10:23:39.176981,Pointer2ToEmTracker,63.68000030517578,-29.520000457763672,-167.1199951171875,0
2026-06-16 10:23:40.324144,Pointer2ToEmTracker,57.349998474121094,-30.459999084472656,-166.1199951171875,0
2026-06-16 10:23:41.312753,Pointer2ToEmTracker,58.15999984741211,-30.3799991607666,-165.99000549316406,0
2026-06-16 10:23:41.357436,Pointer2ToEmTracker,58.720001220703125,-29.219999313354492,-166.11000061035156,0
2026-06-16 10:23:42.833529,Pointer2ToEmTracker,59.2400016784668,-27.3700008392334,-166.22999572753906,0
2026-06-16 10:23:44.303438,Pointer2ToEmTracker,59.43000030517578,-24.56999969482422,-166.44000244140625,0
2026-06-16 10:23:44.784088,Pointer2ToEmTracker,65.55999755859375,-28.260000228881836,-165.69000244140625,0
2026-06-16 10:23:54.868443,Pointer2ToEmTracker,82.22000122070312,-29.139999389648438,-162.3699951171875,1
2026-06-16 10:23:57.920138,Pointer2ToEmTracker,82.45999908447266,-29.860000610351562,-162.13999938964844,0
2026-06-16 10:23:58.185165,Pointer2ToEmTracker,82.19999694824219,-29.799999237060547,-162.3000030517578,0
2026-06-16 10:24:00.136799,Pointer2ToEmTracker,83.86000061035156,-27.610000610351562,-162.1199951171875,0
2026-06-16 10:24:01.029359,Pointer2ToEmTracker,84.30000305175781,-27.229999542236328,-162.0399932861328,0
2026-06-16 10:24:02.215955,Pointer2ToEmTracker,83.3499984741211,-27.760000228881836,-162.22000122070312,0
2026-06-16 10:24:09.456383,Pointer2ToEmTracker,-36.13999938964844,-36.79999923706055,-170.6199951171875,1
2026-06-16 10:24:10.033507,Pointer2ToEmTracker,-40.84000015258789,-33.40999984741211,-165.75999450683594,0
2026-06-16 10:24:10.645523,Pointer2ToEmTracker,-47.0099983215332,-38.68000030517578,-154.27000427246094,0
2026-06-16 10:24:11.012668,Pointer2ToEmTracker,-47.689998626708984,-39.459999084472656,-156.10000610351562,0
2026-06-16 10:24:12.231286,Pointer2ToEmTracker,-49.65999984741211,-38.279998779296875,-153.0,0
2026-06-16 10:24:12.636562,Pointer2ToEmTracker,-49.43000030517578,-36.97999954223633,-153.60000610351562,0
2026-06-16 10:24:12.806870,Pointer2ToEmTracker,-49.34000015258789,-35.15999984741211,-153.97999572753906,0
2026-06-16 10:24:13.132721,Pointer2ToEmTracker,-47.689998626708984,-33.68000030517578,-154.8300018310547,0
2026-06-16 10:24:17.171958,Pointer2ToEmTracker,-48.43000030517578,-34.31999969482422,-154.35000610351562,1
2026-06-16 10:24:20.703374,Pointer2ToEmTracker,-48.099998474121094,-35.22999954223633,-154.5500030517578,0
2026-06-16 10:24:21.123404,Pointer2ToEmTracker,-48.2400016784668,-35.45000076293945,-154.44000244140625,0
2026-06-16 10:24:23.836608,Pointer2ToEmTracker,-48.79999923706055,-35.79999923706055,-154.0800018310547,0
2026-06-16 10:24:28.047034,Pointer2ToEmTracker,-49.119998931884766,-35.959999084472656,-153.89999389648438,0
2026-06-16 10:24:28.341845,Pointer2ToEmTracker,-49.2400016784668,-36.0,-153.85000610351562,0
2026-06-16 10:24:28.969979,Pointer2ToEmTracker,-49.2400016784668,-35.9900016784668,-153.83999633789062,0
2026-06-16 10:24:29.953373,Pointer2ToEmTracker,-49.15999984741211,-36.0099983215332,-153.8699951171875,1
2026-06-16 10:24:31.003285,Pointer2ToEmTracker,-47.869998931884766,-37.33000183105469,-154.25999450683594,0
2026-06-16 10:24:33.024335,Pointer2ToEmTracker,-28.020000457763672,-31.149999618530273,-162.6999969482422,0
2026-06-16 10:24:33.801018,Pointer2ToEmTracker,32.5,-14.279999732971191,-224.64999389648438,0
2026-06-16 10:24:33.812452,Pointer2ToEmTracker,29.799999237060547,-13.829999923706055,-218.0399932861328,0
2026-06-16 10:24:35.823225,Pointer2ToEmTracker,29.079999923706055,-12.069999694824219,-216.69000244140625,0
2026-06-16 10:24:35.833700,Pointer2ToEmTracker,31.209999084472656,-9.829999923706055,-217.13999938964844,0
2026-06-16 10:24:41.105042,Pointer2ToEmTracker,28.459999084472656,-9.609999656677246,-213.1199951171875,0
2026-06-16 10:24:41.116668,Pointer2ToEmTracker,28.450000762939453,-8.850000381469727,-212.25999450683594,0
2026-06-16 10:24:42.008278,Pointer2ToEmTracker,28.469999313354492,-11.319999694824219,-213.74000549316406,0
2026-06-16 10:24:42.072185,Pointer2ToEmTracker,29.229999542236328,-10.539999961853027,-214.57000732421875,0
2026-06-16 10:24:42.624880,Pointer2ToEmTracker,29.93000030517578,-11.029999732971191,-215.6199951171875,0
2026-06-16 10:24:43.216773,Pointer2ToEmTracker,29.040000915527344,-9.5,-214.02999877929688,0
2026-06-16 10:24:44.041159,Pointer2ToEmTracker,29.670000076293945,-8.680000305175781,-214.19000244140625,0
2026-06-16 10:24:44.065126,Pointer2ToEmTracker,29.6200008392334,-8.630000114440918,-214.3300018310547,0
2026-06-16 10:24:44.136450,Pointer2ToEmTracker,29.649999618530273,-8.710000038146973,-214.47000122070312,0
2026-06-16 10:24:44.717884,Pointer2ToEmTracker,30.15999984741211,-9.1899995803833,-215.3000030517578,0
2026-06-16 10:24:45.349134,Pointer2ToEmTracker,30.360000610351562,-2.5899999141693115,-212.55999755859375,0
2026-06-16 10:24:46.833775,Pointer2ToEmTracker,28.75,-8.8100004196167,-211.9499969482422,0
2026-06-16 10:24:47.871358,Pointer2ToEmTracker,29.200000762939453,-9.100000381469727,-213.80999755859375,0
2026-06-16 10:24:48.621579,Pointer2ToEmTracker,29.829999923706055,-6.909999847412109,-213.38999938964844,0
2026-06-16 10:24:49.517691,Pointer2ToEmTracker,36.2599983215332,-7.989999771118164,-214.52000427246094,0
