timestamp,device,X,Y,Z,event
2026-06-16 10:14:25.427207,Pointer2ToEmTracker,62.7599983215332,24.959999084472656,-167.16000366210938,0
2026-06-16 10:14:25.877727,Pointer2ToEmTracker,60.849998474121094,24.290000915527344,-167.1999969482422,0
2026-06-16 10:14:28.006751,Pointer2ToEmTracker,5.190000057220459,23.649999618530273,-167.35000610351562,0
2026-06-16 10:14:28.200272,Pointer2ToEmTracker,6.25,21.110000610351562,-167.05999755859375,0
2026-06-16 10:14:28.235501,Pointer2ToEmTracker,6.489999771118164,21.809999465942383,-167.11000061035156,0
2026-06-16 10:14:28.850881,Pointer2ToEmTracker,7.369999885559082,24.8799991607666,-167.27999877929688,0
2026-06-16 10:14:29.579204,Pointer2ToEmTracker,6.610000133514404,24.559999465942383,-167.36000061035156,0
2026-06-16 10:14:29.895425,Pointer2ToEmTracker,7.03000020980835,26.110000610351562,-167.42999267578125,0
2026-06-16 10:14:30.020199,Pointer2ToEmTracker,7.519999980926514,27.389999389648438,-167.47000122070312,0
2026-06-16 10:14:30.149766,Pointer2ToEmTracker,7.53000020980835,27.43000030517578,-167.47000122070312,0
2026-06-16 10:14:31.023429,Pointer2ToEmTracker,7.5,27.559999465942383,-167.49000549316406,0
2026-06-16 10:14:32.724332,Pointer2ToEmTracker,6.800000190734863,34.41999816894531,-167.58999633789062,1
2026-06-16 10:14:33.578784,Pointer2ToEmTracker,5.800000190734863,33.38999938964844,-167.77999877929688,0
2026-06-16 10:14:33.649285,Pointer2ToEmTracker,5.710000038146973,33.040000915527344,-167.8000030517578,0
2026-06-16 10:14:35.296068,Pointer2ToEmTracker,4.829999923706055,31.260000228881836,-167.7100067138672,0
2026-06-16 10:14:35.319699,Pointer2ToEmTracker,4.800000190734863,31.299999237060547,-167.7100067138672,0
2026-06-16 10:14:37.441172,Pointer2ToEmTracker,4.860000133514404,30.790000915527344,-167.80999755859375,0
2026-06-16 10:14:37.794124,Pointer2ToEmTracker,3.700000047683716,29.940000534057617,-167.6999969482422,0
2026-06-16 10:14:37.894306,Pointer2ToEmTracker,3.75,29.649999618530273,-167.7100067138672,0
2026-06-16 10:14:38.017196,Pointer2ToEmTracker,4.929999828338623,28.06999969482422,-167.58999633789062,0
2026-06-16 10:14:38.492167,Pointer2ToEmTracker,3.8299999237060547,34.959999084472656,-167.77000427246094,0
2026-06-16 10:14:38.867626,Pointer2ToEmTracker,5.210000038146973,31.81999969482422,-167.72999572753906,0
2026-06-16 10:14:40.383298,Pointer2ToEmTracker,3.490000009536743,33.349998474121094,-167.77999877929688,0
2026-06-16 10:14:40.441476,Pointer2ToEmTracker,3.130000114440918,30.020000457763672,-167.72000122070312,0
2026-06-16 10:14:41.640286,Pointer2ToEmTracker,7.489999771118164,32.939998626708984,-167.60000610351562,0
2026-06-16 10:14:43.012598,Pointer2ToEmTracker,5.659999847412109,30.59000015258789,-167.6300048828125,0
2026-06-16 10:14:43.216114,Pointer2ToEmTracker,5.630000114440918,28.09000015258789,-167.5399932861328,1
2026-06-16 10:14:44.196604,Pointer2ToEmTracker,7.829999923706055,31.239999771118164,-167.50999450683594,0
2026-06-16 10:14:45.140044,Pointer2ToEmTracker,52.60206604003906,-32.44312286376953,-218.60287475585938,0
2026-06-16 10:14:45.216142,Pointer2ToEmTracker,52.95713806152344,-29.898723602294922,-218.27944946289062,0
2026-06-16 10:14:45.640198,Pointer2ToEmTracker,52.16999816894531,-29.790000915527344,-218.1699981689453,0
2026-06-16 10:14:45.906750,Pointer2ToEmTracker,51.369998931884766,-27.780000686645508,-216.3800048828125,0
2026-06-16 10:14:46.311471,Pointer2ToEmTracker,51.04999923706055,-27.3700008392334,-216.19000244140625,0
2026-06-16 10:14:46.669544,Pointer2ToEmTracker,50.95000076293945,-27.549999237060547,-216.24000549316406,0
2026-06-16 10:14:46.961879,Pointer2ToEmTracker,50.650001525878906,-27.579999923706055,-216.25,0
2026-06-16 10:14:48.824365,Pointer2ToEmTracker,48.52000045776367,-26.40999984741211,-216.5500030517578,0
2026-06-16 10:14:49.056565,Pointer2ToEmTracker,48.9900016784668,-25.479999542236328,-215.77999877929688,0
2026-06-16 10:14:49.356692,Pointer2ToEmTracker,49.4900016784668,-25.600000381469727,-216.72000122070312,0
2026-06-16 10:14:49.583053,Pointer2ToEmTracker,49.47999954223633,-25.0,-216.60000610351562,0
2026-06-16 10:14:50.606910,Pointer2ToEmTracker,48.68000030517578,-24.81999969482422,-216.47000122070312,0
2026-06-16 10:14:50.629220,Pointer2ToEmTracker,48.7400016784668,-24.350000381469727,-216.49000549316406,0
2026-06-16 10:14:51.090063,Pointer2ToEmTracker,48.119998931884766,-19.489999771118164,-216.67999267578125,0
2026-06-16 10:14:51.431798,Pointer2ToEmTracker,50.0099983215332,-21.65999984741211,-216.60000610351562,0
2026-06-16 10:14:51.465178,Pointer2ToEmTracker,50.81999969482422,-20.43000030517578,-216.69000244140625,0
2026-06-16 10:14:52.083662,Pointer2ToEmTracker,49.79999923706055,-20.610000610351562,-216.64999389648438,0
2026-06-16 10:14:52.683686,Pointer2ToEmTracker,43.650001525878906,-24.239999771118164,-216.33999633789062,0
2026-06-16 10:14:53.077713,Pointer2ToEmTracker,50.779998779296875,-10.5,-216.69000244140625,0
2026-06-16 10:14:53.115230,Pointer2ToEmTracker,50.04999923706055,-10.15999984741211,-216.67999267578125,0
2026-06-16 10:14:53.604807,Pointer2ToEmTracker,49.95000076293945,-22.31999969482422,-216.60000610351562,0
2026-06-16 10:14:55.260424,Pointer2ToEmTracker,50.7599983215332,-16.8700008392334,-216.6999969482422,1
2026-06-16 10:14:56.250207,Pointer2ToEmTracker,46.470001220703125,-21.479999542236328,-214.11000061035156,0
2026-06-16 10:14:56.884227,Pointer2ToEmTracker,49.880001068115234,-19.610000610351562,-217.3800048828125,0
2026-06-16 10:14:57.983671,Pointer2ToEmTracker,48.04999923706055,-18.440000534057617,-216.9199981689453,0
2026-06-16 10:15:00.377445,Pointer2ToEmTracker,46.52000045776367,-8.489999771118164,-216.66000366210938,0
2026-06-16 10:15:01.351169,Pointer2ToEmTracker,37.58000183105469,-6.400000095367432,-216.00999450683594,0
2026-06-16 10:15:02.073139,Pointer2ToEmTracker,54.54999923706055,-23.520000457763672,-216.32000732421875,0
2026-06-16 10:15:02.397121,Pointer2ToEmTracker,54.90999984741211,-10.020000457763672,-216.58999633789062,0
2026-06-16 10:15:02.710924,Pointer2ToEmTracker,31.309999465942383,-26.68000030517578,-214.99000549316406,0
2026-06-16 10:15:03.544751,Pointer2ToEmTracker,44.83000183105469,-9.420000076293945,-216.72999572753906,0
2026-06-16 10:15:04.073060,Pointer2ToEmTracker,54.869998931884766,-24.440000534057617,-216.14999389648438,0
2026-06-16 10:15:04.494648,Pointer2ToEmTracker,46.619998931884766,-9.460000038146973,-216.5500030517578,1
2026-06-16 10:15:04.748431,Pointer2ToEmTracker,37.75,-32.68000030517578,-214.8300018310547,0
2026-06-16 10:15:09.301110,Pointer2ToEmTracker,44.40999984741211,-17.540000915527344,-209.1699981689453,0
2026-06-16 10:15:09.312984,Pointer2ToEmTracker,-0.9200000166893005,-17.079999923706055,-216.83999633789062,0
2026-06-16 10:15:09.516992,Pointer2ToEmTracker,0.009999999776482582,-18.229999542236328,-216.7899932861328,0
2026-06-16 10:15:10.380507,Pointer2ToEmTracker,2.3399999141693115,-19.290000915527344,-216.75999450683594,0
2026-06-16 10:15:10.391326,Pointer2ToEmTracker,2.319999933242798,-18.530000686645508,-216.8000030517578,0
2026-06-16 10:15:10.423225,Pointer2ToEmTracker,2.200000047683716,-17.809999465942383,-216.82000732421875,0
2026-06-16 10:15:10.445452,Pointer2ToEmTracker,1.8700000047683716,-17.329999923706055,-216.85000610351562,0
2026-06-16 10:15:11.492500,Pointer2ToEmTracker,-2.4600000381469727,-24.219999313354492,-216.2899932861328,1
2026-06-16 10:15:12.964555,Pointer2ToEmTracker,12.619999885559082,-21.190000534057617,-216.4499969482422,0
2026-06-16 10:15:13.023043,Pointer2ToEmTracker,13.65999984741211,-19.209999084472656,-216.44000244140625,0
2026-06-16 10:15:13.092512,Pointer2ToEmTracker,14.119999885559082,-16.989999771118164,-216.5500030517578,0
2026-06-16 10:15:13.406438,Pointer2ToEmTracker,13.289999961853027,-13.869999885559082,-216.8000030517578,0
2026-06-16 10:15:13.417080,Pointer2ToEmTracker,12.930000305175781,-13.739999771118164,-216.82000732421875,0
2026-06-16 10:15:13.689986,Pointer2ToEmTracker,8.4399995803833,-14.569999694824219,-216.97999572753906,0
2026-06-16 10:15:14.038318,Pointer2ToEmTracker,5.349999904632568,-9.949999809265137,-216.99000549316406,0
2026-06-16 10:15:14.539954,Pointer2ToEmTracker,10.329999923706055,-2.190000057220459,-216.4499969482422,0
2026-06-16 10:15:14.560942,Pointer2ToEmTracker,10.300000190734863,-1.0399999618530273,-216.36000061035156,0
2026-06-16 10:15:14.593926,Pointer2ToEmTracker,10.100000381469727,-0.15000000596046448,-216.25,0
2026-06-16 10:15:15.510907,Pointer2ToEmTracker,5.679999828338623,-9.59000015258789,-217.1999969482422,0
2026-06-16 10:15:16.659406,Pointer2ToEmTracker,2.4600000381469727,-19.09000015258789,-216.8000030517578,0
2026-06-16 10:15:16.716862,Pointer2ToEmTracker,3.640000104904175,-19.1200008392334,-216.75999450683594,0
2026-06-16 10:15:18.140066,Pointer2ToEmTracker,6.96999979019165,-13.489999771118164,-217.0399932861328,0
2026-06-16 10:15:18.260812,Pointer2ToEmTracker,3.240000009536743,-8.970000267028809,-216.75999450683594,0
2026-06-16 10:15:18.283545,Pointer2ToEmTracker,3.059999942779541,-9.079999923706055,-216.77000427246094,0
2026-06-16 10:15:20.460558,Pointer2ToEmTracker,8.479999542236328,-2.819999933242798,-216.2899932861328,0
2026-06-16 10:15:20.482694,Pointer2ToEmTracker,7.460000038146973,-3.0399999618530273,-216.35000610351562,0
2026-06-16 10:15:20.858407,Pointer2ToEmTracker,-1.809999942779541,-20.649999618530273,-216.6300048828125,0
2026-06-16 10:15:21.273000,Pointer2ToEmTracker,4.829999923706055,-17.559999465942383,-216.8800048828125,1
2026-06-16 10:15:22.431264,Pointer2ToEmTracker,14.40999984741211,-11.119999885559082,-221.9499969482422,0
2026-06-16 10:15:23.083651,Pointer2ToEmTracker,78.73999786376953,-19.81999969482422,-180.0399932861328,0
2026-06-16 10:15:24.135660,Pointer2ToEmTracker,58.56999969482422,-21.18000030517578,-166.82000732421875,0
2026-06-16 10:15:24.456584,Pointer2ToEmTracker,58.79999923706055,-23.5,-166.64999389648438,0
2026-06-16 10:15:24.831322,Pointer2ToEmTracker,59.13999938964844,-22.3700008392334,-166.61000061035156,0
2026-06-16 10:15:26.710832,Pointer2ToEmTracker,63.849998474121094,-12.8100004196167,-166.5500030517578,0
2026-06-16 10:15:27.678644,Pointer2ToEmTracker,59.970001220703125,-21.549999237060547,-167.02999877929688,1
2026-06-16 10:15:27.778508,Pointer2ToEmTracker,60.13999938964844,-22.700000762939453,-166.91000366210938,0
2026-06-16 10:15:28.202760,Pointer2ToEmTracker,65.13999938964844,-15.460000038146973,-166.77000427246094,0
2026-06-16 10:15:28.350699,Pointer2ToEmTracker,69.08000183105469,-21.59000015258789,-165.9499969482422,0
2026-06-16 10:15:29.659292,Pointer2ToEmTracker,71.75,-25.81999969482422,-164.94000244140625,0
2026-06-16 10:15:30.451505,Pointer2ToEmTracker,83.6500015258789,-9.130000114440918,-162.66000366210938,0
2026-06-16 10:15:32.419016,Pointer2ToEmTracker,79.9800033569336,-5.820000171661377,-163.58999633789062,0
2026-06-16 10:15:32.842047,Pointer2ToEmTracker,85.0999984741211,-19.15999984741211,-162.2899932861328,0
2026-06-16 10:15:33.856390,Pointer2ToEmTracker,93.36000061035156,-17.389999389648438,-159.72000122070312,0
2026-06-16 10:15:34.275968,Pointer2ToEmTracker,89.4000015258789,6.179999828338623,-159.11000061035156,0
2026-06-16 10:15:34.461124,Pointer2ToEmTracker,80.4000015258789,-3.049999952316284,-162.97999572753906,0
2026-06-16 10:15:34.602650,Pointer2ToEmTracker,77.43000030517578,-15.770000457763672,-164.35000610351562,0
2026-06-16 10:15:34.905364,Pointer2ToEmTracker,83.13999938964844,-23.860000610351562,-162.60000610351562,0
2026-06-16 10:15:36.100916,Pointer2ToEmTracker,76.52999877929688,-14.130000114440918,-164.52999877929688,1
2026-06-16 10:15:37.147625,Pointer2ToEmTracker,74.0999984741211,-19.5,-164.89999389648438,0
2026-06-16 10:15:37.697467,Pointer2ToEmTracker,85.01000213623047,-13.9399995803833,-162.4600067138672,0
2026-06-16 10:15:39.919296,Pointer2ToEmTracker,76.47000122070312,-19.059999465942383,-164.4600067138672,0
2026-06-16 10:15:40.296014,Pointer2ToEmTracker,86.20999908447266,-4.75,-161.64999389648438,0
2026-06-16 10:15:40.962838,Pointer2ToEmTracker,75.7300033569336,-11.619999885559082,-164.63999938964844,0
2026-06-16 10:15:43.418341,Pointer2ToEmTracker,0.5699999928474426,-14.119999885559082,-167.72999572753906,0
2026-06-16 10:15:43.439584,Pointer2ToEmTracker,0.7699999809265137,-14.0,-167.7100067138672,0
2026-06-16 10:15:45.395554,Pointer2ToEmTracker,5.71999979019165,-13.630000114440918,-167.44000244140625,0
2026-06-16 10:15:45.613310,Pointer2ToEmTracker,3.119999885559082,-13.890000343322754,-167.52999877929688,0
2026-06-16 10:15:45.938399,Pointer2ToEmTracker,5.340000152587891,-10.039999961853027,-167.41000366210938,0
2026-06-16 10:15:46.204913,Pointer2ToEmTracker,3.740000009536743,-15.279999732971191,-167.47999572753906,0
2026-06-16 10:15:46.500566,Pointer2ToEmTracker,4.039999961853027,-8.970000267028809,-167.41000366210938,0
2026-06-16 10:15:49.107135,Pointer2ToEmTracker,5.159999847412109,-4.909999847412109,-167.11000061035156,1
2026-06-16 10:15:49.659338,Pointer2ToEmTracker,5.960000038146973,-11.829999923706055,-167.3699951171875,0
2026-06-16 10:15:49.889682,Pointer2ToEmTracker,6.46999979019165,-5.960000038146973,-167.11000061035156,0
2026-06-16 10:15:50.183218,Pointer2ToEmTracker,2.0799999237060547,-10.770000457763672,-167.49000549316406,0
2026-06-16 10:15:50.333162,Pointer2ToEmTracker,2.990000009536743,-14.100000381469727,-167.5,0
2026-06-16 10:15:51.721347,Pointer2ToEmTracker,3.4200000762939453,-15.4399995803833,-167.50999450683594,0
2026-06-16 10:15:51.969115,Pointer2ToEmTracker,2.5,-3.2200000286102295,-167.10000610351562,0
2026-06-16 10:15:52.456409,Pointer2ToEmTracker,3.700000047683716,-5.309999942779541,-167.24000549316406,0
2026-06-16 10:15:52.759531,Pointer2ToEmTracker,-0.8100000023841858,-0.5899999737739563,-166.91000366210938,0
2026-06-16 10:15:52.807684,Pointer2ToEmTracker,-1.0,-3.5,-167.16000366210938,0
2026-06-16 10:15:53.535521,Pointer2ToEmTracker,3.7200000286102295,-9.300000190734863,-167.42999267578125,0
2026-06-16 10:15:54.206518,Pointer2ToEmTracker,4.920000076293945,-27.139999389648438,-166.5800018310547,0
2026-06-16 10:15:58.381131,Pointer2ToEmTracker,1.559999942779541,-19.209999084472656,-167.33999633789062,0
2026-06-16 10:15:58.528754,Pointer2ToEmTracker,1.7200000286102295,-20.290000915527344,-167.2899932861328,0
2026-06-16 10:15:58.605893,Pointer2ToEmTracker,1.7899999618530273,-19.729999542236328,-167.33999633789062,0
2026-06-16 10:15:59.020393,Pointer2ToEmTracker,2.440000057220459,-18.610000610351562,-167.39999389648438,0
2026-06-16 10:15:59.756337,Pointer2ToEmTracker,2.25,-8.550000190734863,-167.42999267578125,0
2026-06-16 10:15:59.803037,Pointer2ToEmTracker,1.6399999856948853,-10.479999542236328,-167.47999572753906,0
2026-06-16 10:16:01.549684,Pointer2ToEmTracker,4.940000057220459,-16.790000915527344,-167.32000732421875,0
2026-06-16 10:16:01.774330,Pointer2ToEmTracker,7.519999980926514,-11.890000343322754,-167.19000244140625,0
2026-06-16 10:16:02.362052,Pointer2ToEmTracker,8.0600004196167,-6.599999904632568,-166.94000244140625,1
2026-06-16 10:16:02.972951,Pointer2ToEmTracker,4.739999771118164,-15.760000228881836,-167.36000061035156,0
2026-06-16 10:16:03.435697,Pointer2ToEmTracker,6.440000057220459,-12.479999542236328,-167.27000427246094,0
2026-06-16 10:16:04.480104,Pointer2ToEmTracker,13.390000343322754,-39.5099983215332,-192.39999389648438,0
2026-06-16 10:16:04.501405,Pointer2ToEmTracker,15.869999885559082,-44.75,-198.19000244140625,0
2026-06-16 10:16:11.339444,Pointer2ToEmTracker,135.49000549316406,3.8399999141693115,-359.5799865722656,0
2026-06-16 10:16:11.822719,Pointer2ToEmTracker,178.02285766601562,12.088493347167969,-322.1371765136719,0
2026-06-16 10:16:12.175694,Pointer2ToEmTracker,209.49000549316406,-41.16999816894531,-339.2900085449219,0
2026-06-16 10:16:12.368839,Pointer2ToEmTracker,196.63999938964844,-61.810001373291016,-334.1000061035156,0
2026-06-16 10:16:12.652106,Pointer2ToEmTracker,158.38999938964844,-58.099998474121094,-346.2300109863281,0
2026-06-16 10:16:12.698605,Pointer2ToEmTracker,130.4199981689453,-59.58000183105469,-340.1099853515625,0
2026-06-16 10:16:12.722876,Pointer2ToEmTracker,122.30999755859375,-58.15999984741211,-336.42999267578125,0
2026-06-16 10:16:12.826458,Pointer2ToEmTracker,96.16999816894531,-44.900001525878906,-310.260009765625,0
2026-06-16 10:16:13.189559,Pointer2ToEmTracker,38.560001373291016,-19.809999465942383,-235.27000427246094,0
2026-06-16 10:16:13.415779,Pointer2ToEmTracker,26.549999237060547,-24.600000381469727,-220.66000366210938,0
2026-06-16 10:16:13.939631,Pointer2ToEmTracker,28.850000381469727,-10.579999923706055,-216.5800018310547,0
2026-06-16 10:16:14.315935,Pointer2ToEmTracker,26.790000915527344,-11.180000305175781,-213.27000427246094,0
2026-06-16 10:16:15.034847,Pointer2ToEmTracker,30.350000381469727,-10.390000343322754,-213.13999938964844,0
2026-06-16 10:16:15.339554,Pointer2ToEmTracker,34.91999816894531,-7.820000171661377,-213.39999389648438,0
2026-06-16 10:16:15.990620,Pointer2ToEmTracker,34.20000076293945,-9.869999885559082,-216.5500030517578,0
2026-06-16 10:16:16.992979,Pointer2ToEmTracker,32.900001525878906,-5.710000038146973,-210.32000732421875,0
2026-06-16 10:16:17.922692,Pointer2ToEmTracker,31.420000076293945,-1.5700000524520874,-212.60000610351562,0
2026-06-16 10:16:18.716538,Pointer2ToEmTracker,33.779998779296875,6.25,-210.9199981689453,0
